Response Timestamp,Participant ID,This is the third survey. What class are you taking this survey for?,,,,,,,,,,,,,,"If you are taking a lab, you may have to fill this out for multiple courses--which may be confusing. To be sure that you selected the course you intended to select above, what is your instructor's last name for the above selected course?","When I struggle with a Chemistry concept, I can usually find a way to understand it.",,,,,I believe I can improve my Chemistry skills with consistent effort.,,,,,Mistakes in Chemistry are an important part of learning.,,,,,I feel comfortable seeking help when I don’t understand a concept.,,,,,I believe intelligence and ability in Chemistry can be developed over time.,,,,,I see challenges in Chemistry as opportunities to grow.,,,,,I can motivate myself to keep studying even when the material is difficult.,,,,,I feel confident tackling new or unfamiliar Chemistry problems.,,,,,"When I don’t do well on an exam, I reflect and adjust my study strategies.",,,,,I feel more confident in Chemistry now that we are at the end of this quarter.,,,,
,,Chemistry 14A,Chemistry 14AE,Chemistry 14B,Chemistry 14BL,Chemistry 14C,Chemistry 14CL,Chemistry 14D,Chemistry 20A,Chemistry 30A,Chemistry 30AL,Chemistry 30B,Chemistry 30BL,Chemistry 30C,Chemistry 30CL,,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree
2025-12-02 15:58:05 -0800,12004873459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ow,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-02 15:58:16 -0800,15409556993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2025-12-02 16:13:57 -0800,5207886233,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-02 16:20:54 -0800,10314003989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-02 16:31:37 -0800,10310574528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1g,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-02 16:45:33 -0800,15407583004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-02 17:07:57 -0800,5214848957,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-02 17:23:09 -0800,10314819122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"PHAM, HUNG",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2025-12-02 17:24:02 -0800,10308767547,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-02 17:29:58 -0800,6904362507,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Dr. Franklin Ow,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2025-12-02 17:36:57 -0800,110407622,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-02 17:37:01 -0800,8608200682,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2025-12-02 17:37:27 -0800,13709683388,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2025-12-02 17:40:20 -0800,12014749490,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2025-12-02 17:43:56 -0800,5209765583,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2025-12-02 17:47:51 -0800,12009850413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2025-12-02 17:48:27 -0800,8605350887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ngo,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-02 18:04:59 -0800,8605657193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ow,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2025-12-02 18:05:17 -0800,10304646424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Chau,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2025-12-02 18:11:53 -0800,6910166766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2025-12-02 18:23:33 -0800,15408662997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2025-12-02 18:27:27 -0800,6908587704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ow,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2025-12-02 18:29:09 -0800,5210540001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2025-12-02 18:44:16 -0800,15408474416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SCERRI,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2025-12-02 19:13:36 -0800,15410202534,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-02 19:22:39 -0800,10310226691,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2025-12-02 19:29:11 -0800,1806530313,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ow,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2025-12-02 19:44:14 -0800,3508854434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Dr. Ow,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2025-12-02 19:59:45 -0800,15405629041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ow,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-02 20:06:18 -0800,15409510991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2025-12-02 20:12:36 -0800,6908466613,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-02 20:12:59 -0800,15414731674,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2025-12-02 20:41:17 -0800,3510334114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2025-12-02 20:54:23 -0800,5210470284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NGO,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2025-12-02 20:58:58 -0800,104728296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ow,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-12-02 21:03:44 -0800,5210212292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2025-12-02 21:10:14 -0800,12010542755,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2025-12-02 21:10:15 -0800,3508132495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-02 21:11:17 -0800,3508132495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-02 21:30:47 -0800,8609516074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Scerri,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2025-12-02 21:45:08 -0800,5204917166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-02 21:45:29 -0800,5204917166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NGO,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2025-12-02 21:46:16 -0800,15408314293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-02 21:46:50 -0800,109116200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2025-12-02 21:52:18 -0800,104931939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-02 22:01:02 -0800,10305661528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14BL,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2025-12-02 22:05:32 -0800,6910025394,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-02 22:06:18 -0800,106860572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Prof NGO,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-02 22:24:17 -0800,3514868694,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2025-12-02 22:25:15 -0800,5206627893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-02 22:25:45 -0800,8605182910,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ow,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2025-12-02 22:48:07 -0800,13700300340,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ow,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2025-12-02 23:09:29 -0800,15409180800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Chau Ngo,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-02 23:13:57 -0800,12010044128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Chau,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2025-12-02 23:17:39 -0800,5209351803,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2025-12-02 23:33:28 -0800,15405483487,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ow,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2025-12-02 23:46:42 -0800,15409861293,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2025-12-03 00:17:51 -0800,1808472716,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-03 00:26:47 -0800,108392833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2025-12-03 00:28:03 -0800,108392833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-03 00:50:21 -0800,5209685105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2025-12-03 01:00:51 -0800,6910299332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2025-12-03 01:24:33 -0800,15409906428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-03 01:53:22 -0800,3510535360,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2025-12-03 02:44:29 -0800,10307747003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-03 03:09:51 -0800,10308390147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2025-12-03 03:25:01 -0800,13709453956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N/A,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-03 07:13:27 -0800,13705618620,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2025-12-03 07:59:34 -0800,108497570,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-03 08:12:17 -0800,5209649949,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ngo,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2025-12-03 08:16:43 -0800,1801696975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-03 08:22:23 -0800,10308163163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2025-12-03 08:23:07 -0800,10308163163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-03 08:54:00 -0800,13709309541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Pham,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2025-12-03 08:54:11 -0800,6906424403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ngo,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-03 09:36:15 -0800,109189691,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2025-12-03 10:12:21 -0800,109312550,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-03 10:22:10 -0800,6900544426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,n/a,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-03 10:24:02 -0800,13704949976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo Chau,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2025-12-03 11:11:41 -0800,8604797979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-12-03 11:25:57 -0800,3506462959,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Chau,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-03 11:26:04 -0800,8605239639,0,0,0,1,0,0,0,0,0,0,0,0,0,0,McKinley Durham,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2025-12-03 11:27:08 -0800,105722643,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Chau,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2025-12-03 11:27:12 -0800,1805527007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ngo Chau (TA - McKinley Durham),0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
