Response Timestamp,Participant ID,What class are you completing this survey for?,,,,,,,,,,,,,"If you are taking a lab, you may have to fill this out for multiple courses--which may be confusing. To be sure that you selected the course you intended to select above, what is your instructor's last name for the above selected course?",I understand the study strategies needed to perform well in college-level science classes.,,,,,I can explain Chemistry concepts in my own words.,,,,,I am comfortable asking questions in lecture or discussion sections.,,,,,I know where to find academic help if I need it,,,,,I believe my current study habits will help me perform well in this class.,,,,,I am confident in applying mathematical skills to Chemistry problems.,,,,,I can manage my time effectively when studying for Chemistry exams.,,,,,I was prepared to handle the workload and expectations of this course.,,,,,I expect to earn at least a C in this class (C or better).,,,,,Did you attend the Chemistry peer learning in room MS3974 ?,,In reference to the above question regarding attending Chemistry peer learning: Why or why not?
,,Chemistry 14A,Chemistry 14AE,Chemistry 14B,Chemistry 14BL,Chemistry 14C,Chemistry 14CL,Chemistry 14D,Chemistry 20A,Chemistry 30A,Chemistry 30AL,Chemistry 30B,Chemistry 30BL,Chemistry 30CL,,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Agree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Yes,No,
2025-12-02 22:22:57 -0800,5206627893,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Didn't know about it
2025-12-02 22:45:28 -0800,13700300340,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,I did not know it was a thing
2025-12-02 23:08:36 -0800,15409180800,0,0,0,1,0,0,0,0,0,0,0,0,0,Chau Ngo,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,For help with midterm and final concept review.
2025-12-02 23:12:37 -0800,12010044128,0,0,0,1,0,0,0,0,0,0,0,0,0,Chau,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,I was not aware of it
2025-12-02 23:15:40 -0800,5209351803,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,Did not know about it
2025-12-02 23:19:25 -0800,108497570,0,0,0,0,0,0,1,0,0,0,0,0,0,ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,didn’t know about this
2025-12-02 23:31:23 -0800,15405483487,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,It is hard to find time to go to one. I also have not heard of them much
2025-12-02 23:45:15 -0800,15409861293,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I did not know about it.
2025-12-03 00:17:03 -0800,1808472716,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I did not know it was happening
2025-12-03 00:28:31 -0800,8609561039,0,0,1,0,0,0,0,0,0,0,0,0,0,n/a,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I wasn't aware it was an available
2025-12-03 00:29:00 -0800,108392833,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Not aware of it but also wasn't really looking for help.
2025-12-03 00:49:20 -0800,5209685105,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I did not know the chemistry peer learning was available.
2025-12-03 00:58:48 -0800,6910299332,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"I wasn't sure about the format of the peer learning sessions, and I also did not find the time to go to them."
2025-12-03 01:23:30 -0800,15409906428,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Did not know about it
2025-12-03 01:51:43 -0800,3510535360,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,Tutors were so friendly and helpful :)
2025-12-03 02:42:10 -0800,10307747003,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,didn't know about it
2025-12-03 03:08:50 -0800,10308390147,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Could not make the time
2025-12-03 03:23:25 -0800,13709453956,0,0,0,0,0,0,1,0,0,0,0,0,0,N/A,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I've never heard of that before.
2025-12-03 07:10:47 -0800,13705618620,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,I didn't have time.
2025-12-03 08:10:06 -0800,5209649949,0,0,0,1,0,0,0,0,0,0,0,0,0,ngo,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,idk what that is
2025-12-03 08:15:22 -0800,1801696975,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,Unavailable space to join.
2025-12-03 08:52:48 -0800,13709309541,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Chemistry peer learning sessions did not fit in well with my schedule.
2025-12-03 08:53:06 -0800,6906424403,0,0,0,1,0,0,0,0,0,0,0,0,0,ngo,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,hard to find
2025-12-03 09:06:31 -0800,13708220538,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I did not have the time to go to peer learning.
2025-12-03 09:19:17 -0800,105202273,0,0,0,0,0,0,1,0,0,0,0,0,0,Dr. Ow,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,N/A I have plf for chem 14D in Campbell hall
2025-12-03 09:22:14 -0800,105202273,0,0,0,1,0,0,0,0,0,0,0,0,0,Chau NGO,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,The timing didn’t fit my schedule
2025-12-03 09:33:47 -0800,109189691,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Didn’t know about it
2025-12-03 10:09:54 -0800,109312550,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I was not aware of it.
2025-12-03 10:17:23 -0800,15408355892,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I don’t know what this is
2025-12-03 10:20:12 -0800,6900544426,0,0,0,0,0,0,1,0,0,0,0,0,0,n/a,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,did not know about it
2025-12-03 10:20:26 -0800,6900544426,0,0,0,0,0,0,1,0,0,0,0,0,0,n/a,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,did not know about it
2025-12-03 10:22:35 -0800,13704949976,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo Chau,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,Didn't fit in schedule
2025-12-03 11:08:44 -0800,8606425593,0,0,0,1,0,0,0,0,0,0,0,0,0,NGO,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,I attended to broaden some of my chem 14B content due to not taking it for a while.
2025-12-03 11:10:41 -0800,8604797979,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Did not have time with my other courses
2025-12-03 11:21:57 -0800,13708453676,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I didn’t know about it.
2025-12-03 11:23:50 -0800,8605239639,0,0,0,1,0,0,0,0,0,0,0,0,0,Chau Ngo,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,I was unable to with my schedule
2025-12-03 11:24:22 -0800,105722643,0,0,1,0,0,0,0,0,0,0,0,0,0,Chau,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I did not have the time to do so.
2025-12-03 11:24:37 -0800,3506462959,0,0,0,1,0,0,0,0,0,0,0,0,0,Chau,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I didn’t know about this resource
2025-12-03 11:24:57 -0800,1805527007,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo Chau  (TA - McKinley Durham),0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,"I did not know it existed. When I needed help, I just went to office hours and it worked for me."
2025-12-03 11:25:27 -0800,105722643,0,0,0,1,0,0,0,0,0,0,0,0,0,Chau,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I did not have the time to do so.
2025-12-03 11:31:27 -0800,8610086696,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I was not aware of this opportunity.
2025-12-03 12:19:36 -0800,13704451349,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I had other commitments hat conflicted
2025-12-03 12:47:55 -0800,5200544987,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I was not aware of the Chemistry peer learning.
2025-12-03 12:48:53 -0800,10308758078,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,I was unaware.
2025-12-03 12:50:06 -0800,12009249106,0,0,0,0,0,0,1,0,0,0,0,0,0,Wu,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I didn't know it existed
2025-12-03 12:55:08 -0800,12009249106,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I didn't know it existed
2025-12-03 13:03:17 -0800,5209579892,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I didnt know
2025-12-03 13:10:45 -0800,10304400230,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,It did not fit my schedule because of work and other commitments
2025-12-03 13:18:39 -0800,3508291598,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,wasn't aware of it
2025-12-03 13:37:07 -0800,13709236356,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I felt like I did not need additional support
2025-12-03 13:37:51 -0800,13709236356,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I felt like I did not need additional support.
2025-12-03 13:50:48 -0800,5205780868,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,"Don't have time, I work to support myself and my family, as well as have an internship. I am also heavily involved in my faith so I'm never on campus when peer learning is happening. I went once on a random day off but I wish I had gone more it was very helpful."
2025-12-03 13:51:00 -0800,15409676962,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,I was not aware of it.
2025-12-03 14:06:34 -0800,3508573628,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I didn’t know it existed/I never felt the need to seek outside help
2025-12-03 14:06:51 -0800,108472886,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,I didn't know that was a thing.
2025-12-03 14:07:05 -0800,8605758173,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo Chau,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,No time
2025-12-03 14:07:12 -0800,13704928913,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,I wasn't really aware it existed.
2025-12-03 14:07:24 -0800,10305581288,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Didn’t feel like I need
2025-12-03 14:07:43 -0800,10299791377,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,"Didn't have time. I would either have schedule conflicts or had to focus on other class homework, so I could not attend the peer learning sessions."
2025-12-03 14:08:38 -0800,15410527047,0,0,0,1,0,0,0,0,0,0,0,0,0,Chau,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I don’t study well in groups.
2025-12-03 14:08:50 -0800,5209676282,0,0,0,1,0,0,0,0,0,0,0,0,0,Chau,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,No time
2025-12-03 14:08:58 -0800,13704912712,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I was not aware of it
2025-12-03 14:10:52 -0800,5209915047,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Scheduling issues
2025-12-03 14:10:55 -0800,15404547025,0,0,0,1,0,0,0,0,0,0,0,0,0,"NGO, CHAU",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I was not aware.
2025-12-03 14:19:56 -0800,5205582342,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Did not know about it
2025-12-03 15:59:42 -0800,3514017725,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Not aware of it
2025-12-03 16:26:22 -0800,109717915,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I didn't have time
2025-12-03 16:30:31 -0800,8609070555,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I did not know about it.
2025-12-03 16:33:44 -0800,1808517919,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,I was not aware of it
2025-12-03 16:33:48 -0800,1808517919,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,I was not aware of it
2025-12-03 16:47:08 -0800,5209554086,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,I did not see the need to; I have my own sources for studying and study with friends. I attend discussion every week and seek help at TA office hours as well.
2025-12-03 16:50:28 -0800,3509347876,0,0,0,0,0,0,0,0,0,0,1,0,0,n/a,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,i don't know what that is
2025-12-03 16:52:13 -0800,5209554086,0,0,0,0,0,0,0,0,0,1,0,0,0,Henary,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I found the most help at office hours with Dr. Henary or my TA. I did not feel the need to seek extra help from peer learning. I have many friends to also ask for help.
2025-12-03 17:29:12 -0800,105178711,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Couldn't fit into the schedule/didn't know about it at first
2025-12-03 17:38:26 -0800,6909048132,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,I wasn't completely aware of the time / location of the peer learning?
2025-12-03 17:38:48 -0800,10309256008,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,didn't know about it
2025-12-03 17:40:09 -0800,5201325015,0,0,0,1,0,0,0,0,0,0,0,0,0,NGO,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Time conflicts
2025-12-03 17:40:45 -0800,5201325015,0,0,0,1,0,0,0,0,0,0,0,0,0,NGO,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Time conflict
2025-12-03 17:42:20 -0800,3512881853,1,0,0,0,0,0,0,0,0,0,0,0,0,Lavelle,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Didn’t have time
2025-12-03 17:42:48 -0800,6912428888,1,0,0,0,0,0,0,0,0,0,0,0,0,Na,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I didn’t know we had one
2025-12-03 17:43:04 -0800,1813012991,1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,N/A
2025-12-03 17:43:14 -0800,15412243384,1,0,0,0,0,0,0,0,0,0,0,0,0,Lavelle,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I did not believe I needed to to earn an A in this class.
